id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
769,30/09/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.91,27920
1849,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.82,32625
2929,30/09/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,0.9,30144
4035,30/09/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,1.01,26174
5120,30/09/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,0.78,37051
6199,30/09/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,1.26,17269
7241,30/09/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,1.07,26262
978,30/11/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,1.08,17147
2058,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,1.04,19581
3110,30/11/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,1.25,12526
4222,30/11/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,0.97,23969
5269,30/11/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,0.9,27387
6344,30/11/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.75,33570
7426,30/11/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,0.66,37416
44,31/01/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.82,27727
1129,31/01/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,1.12,16718
2207,31/01/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,0.83,28877
3285,31/01/15,Thessaloniki,40.64361,,351650,shop_4,lemon-boost,glass,500ml,0.99,23495
4398,31/01/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,1.09,20680
5445,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.69,36282
6523,31/01/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,1.19,18709
258,31/03/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,1.22,12744
1310,31/03/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.76,34537
2387,31/03/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,0.98,25819
3471,31/03/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,1.06,23003
4546,31/03/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,0.62,42613
5651,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.91,31115
6703,31/03/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,1.15,22249
406,31/05/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.95,29784
1491,31/05/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.91,32971
2605,31/05/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,0.98,30488
3647,31/05/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,1.18,21127
4719,31/05/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,1.02,30258
5849,31/05/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.81,41662
6886,31/05/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,0.86,39839
591,31/07/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.72,52300
1667,31/07/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,1.02,33604
2745,31/07/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,0.84,46574
3828,31/07/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,1,37282
4905,31/07/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,0.99,39330
5983,31/07/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,1.13,32341
7071,31/07/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,1.05,38534
673,31/08/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,1.01,29721
1788,31/08/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,1.11,25054
2834,31/08/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,1.02,31761
3917,31/08/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,0.74,49162
4996,31/08/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,0.84,44735
6098,31/08/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.97,38390
7152,31/08/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,1.01,37497
862,31/10/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.9,19429
1937,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.93,19220
3019,31/10/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,1.05,15892
4094,31/10/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,1.16,13215
5176,31/10/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,0.81,24478
6258,31/10/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.91,21955
7338,31/10/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,0.94,21612
1037,31/12/12,Thessaloniki,40.64361,22.93086,346502,shop_4,lemon-boost,glass,500ml,0.91,25633
2157,31/12/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.82,30495
3194,31/12/14,Thessaloniki,40.64361,22.93086,349232,shop_4,lemon-boost,glass,500ml,0.9,27773
4311,31/12/15,Thessaloniki,40.64361,22.93086,351650,shop_4,lemon-boost,glass,500ml,0.97,26043
5384,31/12/16,Thessaloniki,40.64361,22.93086,351702,shop_4,lemon-boost,glass,500ml,1.08,22479
6434,31/12/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.99,26664
7515,31/12/18,Thessaloniki,40.64361,22.93086,354290,shop_4,lemon-boost,glass,500ml,1.06,24681
6848,31/05/18,Athens,37.97945,23.71622,664046,shop_1,lemon-boost,,500ml,1.11,17232
6901,31/05/18,Athens,37.96245,23.68708,664046,shop_3,lemon-boost,can,,0.66,16309
6402,31/12/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,can,,0.42,31800
2584,31/05/14,Athens,37.96245,23.68708,668203,shop_3,lemon-boost,glass,,0.61,27136
5890,30/06/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,,0.93,37348
1224,28/02/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.81,10245
1249,28/02/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.39,17040
2255,28/02/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.29,18203
2301,28/02/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,2.07,8651
3337,28/02/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,2,11974
3383,28/02/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,0.66,28080
5496,28/02/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.28,19038
5569,28/02/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.95,10375
6577,28/02/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.6,16476
6627,28/02/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,2.09,9709
95,29/02/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,2.51,5777
142,29/02/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,2.3,6134
4414,29/02/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,1.82,14002
4464,29/02/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,2.29,7659
276,30/04/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.87,19557
328,30/04/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,0.63,33684
1356,30/04/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.72,22600
1406,30/04/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.43,23220
2437,30/04/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.94,19785
2491,30/04/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.81,18627
3516,30/04/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.27,30468
3560,30/04/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,2.35,12289
4595,30/04/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,1.82,22811
4645,30/04/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,1.67,21336
5741,30/04/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.76,20663
5753,30/04/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.56,27060
6806,30/04/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,2.41,13266
6830,30/04/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.75,24815
453,30/06/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,2.45,12663
504,30/06/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.82,22500
1536,30/06/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.54,30837
1582,30/06/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.62,26774
2617,30/06/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.53,31677
2691,30/06/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.41,30899
3697,30/06/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,0.89,44025
3743,30/06/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.66,27188
4823,30/06/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,2.11,20510
5855,30/06/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,2,25190
5897,30/06/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,2.43,16087
6937,30/06/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.61,32538
6984,30/06/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,0.87,41050
726,30/09/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,2.1,17593
778,30/09/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.38,22176
1807,30/09/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.58,27398
1858,30/09/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.51,20973
2886,30/09/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.94,21798
2962,30/09/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.5,21439
3965,30/09/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.17,35231
4016,30/09/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.98,15994
5045,30/09/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,2.26,18027
5091,30/09/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,2.02,16067
6125,30/09/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.71,27436
6203,30/09/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.97,17099
7203,30/09/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.12,37083
7250,30/09/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,1.62,21520
907,30/11/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.43,21181
959,30/11/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.95,11883
1985,30/11/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.94,15291
2035,30/11/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,2.38,8028
3120,30/11/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.58,16484
3141,30/11/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.65,19306
4192,30/11/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.53,17293
4220,30/11/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.84,17450
5227,30/11/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,1.52,21644
5278,30/11/16,Athens,,,665102,shop_3,orange-power,plastic,1.5lt,0.92,23358
6306,30/11/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,2.17,14528
6353,30/11/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,2.13,12256
7435,30/11/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,1.37,19604
7454,30/11/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.41,23576
52,31/01/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.83,10483
87,31/01/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.47,15702
1087,31/01/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.47,16027
1164,31/01/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.2,15938
2166,31/01/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,2.1,10528
2213,31/01/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.37,14762
3244,31/01/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,2.11,10873
3325,31/01/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.21,16222
4325,31/01/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,1.63,15531
4409,31/01/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,2.38,7546
5406,31/01/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,2.31,9867
5455,31/01/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,2.63,6057
6484,31/01/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,0.83,22923
6532,31/01/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,1.35,15800
184,31/03/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.58,25940
233,31/03/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.3,21788
1266,31/03/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.87,21668
1341,31/03/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,0.88,27022
2346,31/03/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.27,32241
2394,31/03/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.52,19825
3427,31/03/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.28,32441
3479,31/03/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.06,25504
4505,31/03/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,2.13,19555
4555,31/03/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,2.87,5692
5666,31/03/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.89,23959
5669,31/03/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,2.35,11917
6664,31/03/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.95,23681
6713,31/03/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,2.1,15078
366,31/05/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,2.07,18752
416,31/05/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.34,24141
1446,31/05/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.16,35674
1499,31/05/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,2.24,12520
2527,31/05/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.91,23221
2579,31/05/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.43,23792
3607,31/05/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.95,23130
3656,31/05/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.74,20165
4684,31/05/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,1.17,36871
4728,31/05/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,2.11,15968
5766,31/05/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.82,26595
5813,31/05/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.61,22606
6844,31/05/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.85,26709
6894,31/05/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,1.47,24735
627,31/07/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.72,26962
628,31/07/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.7,33843
1675,31/07/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.75,33606
1705,31/07/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,2.1,20337
2705,31/07/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.81,26577
2754,31/07/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1,51922
3786,31/07/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,0.32,54488
3833,31/07/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.89,32117
4867,31/07/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,1.42,35061
4913,31/07/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,1.7,37197
5947,31/07/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,2.42,17998
6023,31/07/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.83,35283
7026,31/07/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,2.17,23118
7079,31/07/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,2.1,30193
634,31/08/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.39,32985
681,31/08/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,2.04,14585
1715,31/08/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,2.3,16387
1762,31/08/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.54,21946
2793,31/08/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.66,29176
2876,31/08/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.63,21298
3875,31/08/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.38,34732
3926,31/08/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.22,26980
4955,31/08/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,2.09,22754
5004,31/08/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,1.97,17791
6034,31/08/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.83,28081
6101,31/08/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.89,19407
7114,31/08/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,1.28,37979
7161,31/08/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,1.63,22991
816,31/10/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,2.08,14903
872,31/10/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.67,15145
1896,31/10/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.85,18825
1946,31/10/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,0.57,26947
2975,31/10/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,0.81,33889
3029,31/10/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,1.46,18066
4057,31/10/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.79,20771
4103,31/10/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.99,13113
5136,31/10/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,1.08,30711
5183,31/10/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,1.97,13659
6216,31/10/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.92,20024
6267,31/10/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.66,17022
7297,31/10/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,2.43,14051
7345,31/10/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,2.75,7146
995,31/12/12,Athens,37.97945,23.71622,672130,shop_1,orange-power,plastic,1.5lt,1.53,21664
1044,31/12/12,Athens,37.96245,23.68708,672130,shop_3,orange-power,plastic,1.5lt,1.68,21555
2075,31/12/13,Athens,37.97945,,671022,shop_1,orange-power,plastic,1.5lt,0.95,29952
2127,31/12/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.81,20278
3155,31/12/14,Athens,37.97945,23.71622,668203,shop_1,orange-power,plastic,1.5lt,1.51,22813
3200,31/12/14,Athens,37.96245,23.68708,668203,shop_3,orange-power,plastic,1.5lt,2.06,17235
4235,31/12/15,Athens,37.97945,23.71622,667237,shop_1,orange-power,plastic,1.5lt,1.93,17867
4287,31/12/15,Athens,37.96245,23.68708,667237,shop_3,orange-power,plastic,1.5lt,1.04,32389
5317,31/12/16,Athens,37.97945,23.71622,665102,shop_1,orange-power,plastic,1.5lt,2.2,14954
5366,31/12/16,Athens,37.96245,23.68708,665102,shop_3,orange-power,plastic,1.5lt,2.02,18953
6397,31/12/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.73,21273
6475,31/12/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.02,33201
7524,31/12/18,Athens,37.96245,23.68708,664046,shop_3,orange-power,plastic,1.5lt,2.32,16088
7556,31/12/18,Athens,37.97945,23.71622,664046,shop_1,orange-power,plastic,1.5lt,2.18,16309
1187,28/02/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.69,16893
2265,28/02/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,plastic,1.5lt,2.18,11810
3348,28/02/15,Irakleion,35.32787,25.14341,138560,shop_2,orange-power,plastic,1.5lt,1.12,23945
5509,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,plastic,1.5lt,0.69,28999
6590,28/02/18,Irakleion,35.32787,25.14341,137154,shop_2,orange-power,plastic,1.5lt,2.31,12472
108,29/02/12,Irakleion,35.32787,,134219,shop_2,orange-power,plastic,1.5lt,1.96,13305
4426,29/02/16,Irakleion,35.32787,25.14341,137302,shop_2,orange-power,plastic,1.5lt,1.96,15145
290,30/04/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,plastic,1.5lt,1.97,20046
1368,30/04/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.22,33860
2512,30/04/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,plastic,1.5lt,1.41,30972
3584,30/04/15,Irakleion,35.32787,25.14341,138560,shop_2,orange-power,plastic,1.5lt,1.61,28201
4607,30/04/16,Irakleion,35.32787,25.14341,137302,shop_2,orange-power,plastic,1.5lt,1.81,25568
5752,30/04/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,plastic,1.5lt,2.22,19634
6766,30/04/18,Irakleion,35.32787,25.14341,137154,shop_2,orange-power,plastic,1.5lt,1.74,27703
533,30/06/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,plastic,1.5lt,1.81,34967
1547,30/06/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.91,33266
2631,30/06/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,plastic,1.5lt,1.43,46865
3711,30/06/15,Irakleion,35.32787,25.14341,138560,shop_2,orange-power,plastic,1.5lt,2.03,32458
4789,30/06/16,Irakleion,35.32787,25.14341,137302,shop_2,orange-power,plastic,1.5lt,2.28,27348
5866,30/06/17,Irakleion,,25.14341,138200,shop_2,orange-power,plastic,1.5lt,1.75,41291
6948,30/06/18,Irakleion,35.32787,25.14341,137154,shop_2,orange-power,plastic,1.5lt,0.67,68024
797,30/09/12,Irakleion,35.32787,25.14341,134219,shop_2,orange-power,plastic,1.5lt,2.09,17097
1885,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.62,25687
2897,30/09/14,Irakleion,35.32787,25.14341,136202,shop_2,orange-power,plastic,1.5lt,1.85,22438
3978,30/09/15,Irakleion,35.32787,25.14341,138560,shop_2,orange-power,plastic,1.5lt,1.59,27200
